01-01-2000 09:09:53 RAM 14829/30991MB (lfb 2156x4MB) SWAP 0/15495MB (cached 0MB) CPU [14%@2031,52%@2174,11%@2254,14%@2253,8%@2256,7%@2255,16%@1882,48%@1875] EMC_FREQ 36%@2133 GR3D_FREQ 75%@[1377] VIC_FREQ 1036 APE 150 AUX@51.5C CPU@55.5C thermal@55.1C Tboard@51C AO@52.5C GPU@58.5C Tdiode@58C PMIC@50C GPU 14420mW/3490mW CPU 3374mW/4100mW SOC 4448mW/3132mW CV 0mW/0mW VDDRQ 2301mW/991mW SYS5V 4530mW/3850mW
01-01-2000 09:09:54 RAM 14829/30991MB (lfb 2156x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2255,66%@2257,13%@2257,22%@2257,12%@2255,17%@2254,47%@2265,3%@2255] EMC_FREQ 37%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@51.5C CPU@55.5C thermal@54.55C Tboard@51C AO@52.5C GPU@58.5C Tdiode@58C PMIC@50C GPU 15181mW/3576mW CPU 3680mW/4097mW SOC 4600mW/3143mW CV 0mW/0mW VDDRQ 2454mW/1002mW SYS5V 4570mW/3855mW
01-01-2000 09:09:55 RAM 14830/30991MB (lfb 2155x4MB) SWAP 0/15495MB (cached 0MB) CPU [22%@2252,40%@2262,15%@2254,23%@2254,20%@2255,51%@2255,16%@2254,5%@2253] EMC_FREQ 35%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@54.85C Tboard@51C AO@52.5C GPU@57.5C Tdiode@58.25C PMIC@50C GPU 14420mW/3655mW CPU 3988mW/4096mW SOC 4293mW/3152mW CV 0mW/0mW VDDRQ 2147mW/1010mW SYS5V 4411mW/3859mW
01-01-2000 09:09:56 RAM 14830/30991MB (lfb 2154x4MB) SWAP 0/15495MB (cached 0MB) CPU [25%@2256,29%@2255,22%@2253,31%@2257,23%@2251,14%@2256,3%@2257,41%@2257] EMC_FREQ 38%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@54.65C Tboard@51C AO@53C GPU@58C Tdiode@58.25C PMIC@50C GPU 14414mW/3733mW CPU 3986mW/4096mW SOC 4600mW/3162mW CV 0mW/0mW VDDRQ 2453mW/1021mW SYS5V 4610mW/3865mW
01-01-2000 09:09:57 RAM 14831/30991MB (lfb 2150x4MB) SWAP 0/15495MB (cached 0MB) CPU [39%@2256,22%@2254,9%@2256,14%@2252,11%@2254,40%@2249,58%@2255,6%@2254] EMC_FREQ 36%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@51.5C CPU@55.5C thermal@55.15C Tboard@51C AO@53C GPU@57.5C Tdiode@58.25C PMIC@50C GPU 15027mW/3815mW CPU 4140mW/4096mW SOC 4293mW/3170mW CV 0mW/0mW VDDRQ 2147mW/1029mW SYS5V 4451mW/3869mW
01-01-2000 09:09:58 RAM 14830/30991MB (lfb 2150x4MB) SWAP 0/15495MB (cached 0MB) CPU [22%@1802,66%@1802,13%@1810,18%@2256,5%@1728,16%@1719,31%@1713,6%@1727] EMC_FREQ 35%@2133 GR3D_FREQ 64%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@55C thermal@54.7C Tboard@51C AO@53C GPU@58C Tdiode@58.25C PMIC@50C GPU 13499mW/3884mW CPU 3681mW/4093mW SOC 4295mW/3178mW CV 0mW/0mW VDDRQ 2148mW/1037mW SYS5V 4451mW/3873mW
01-01-2000 09:09:59 RAM 14829/30991MB (lfb 2150x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2254,58%@2255,8%@2256,8%@2253,16%@2253,7%@2257,42%@2255,20%@2256] EMC_FREQ 36%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@55.5C thermal@54.7C Tboard@51C AO@53C GPU@59.5C Tdiode@58C PMIC@50C GPU 15487mW/3966mW CPU 3373mW/4088mW SOC 4446mW/3187mW CV 0mW/0mW VDDRQ 2453mW/1047mW SYS5V 4530mW/3878mW
01-01-2000 09:10:00 RAM 14831/30991MB (lfb 2149x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2256,42%@2255,21%@2254,26%@2254,18%@2254,11%@2255,77%@2252,8%@2256] EMC_FREQ 34%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@55.3C Tboard@51C AO@53C GPU@57.5C Tdiode@58.5C PMIC@50C GPU 13653mW/4034mW CPU 4295mW/4089mW SOC 4142mW/3194mW CV 0mW/0mW VDDRQ 1994mW/1053mW SYS5V 4371mW/3881mW
01-01-2000 09:10:01 RAM 14832/30991MB (lfb 2149x4MB) SWAP 0/15495MB (cached 0MB) CPU [21%@2256,70%@2256,10%@2255,10%@2256,53%@2253,7%@2256,21%@2255,11%@2257] EMC_FREQ 37%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@55.15C Tboard@51C AO@53C GPU@58C Tdiode@58.5C PMIC@50C GPU 14874mW/4110mW CPU 4293mW/4091mW SOC 4446mW/3203mW CV 0mW/0mW VDDRQ 2300mW/1062mW SYS5V 4530mW/3886mW
01-01-2000 09:10:02 RAM 14832/30991MB (lfb 2147x4MB) SWAP 0/15495MB (cached 0MB) CPU [14%@2255,39%@2253,7%@2255,7%@2252,17%@2255,29%@2255,57%@2252,22%@2254] EMC_FREQ 33%@2133 GR3D_FREQ 65%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@55.5C thermal@55.45C Tboard@51C AO@52.5C GPU@58C Tdiode@58.25C PMIC@50C GPU 13352mW/4174mW CPU 3836mW/4089mW SOC 4142mW/3209mW CV 0mW/0mW VDDRQ 1995mW/1069mW SYS5V 4411mW/3890mW
01-01-2000 09:10:03 RAM 14832/30991MB (lfb 2147x4MB) SWAP 0/15495MB (cached 0MB) CPU [25%@2256,43%@2252,5%@2254,7%@2257,30%@2255,22%@2255,54%@2255,10%@2251] EMC_FREQ 35%@2133 GR3D_FREQ 88%@[1377] VIC_FREQ 1036 APE 150 AUX@51.5C CPU@55.5C thermal@55.1C Tboard@51C AO@53C GPU@57.5C Tdiode@58.25C PMIC@50C GPU 13960mW/4242mW CPU 3988mW/4088mW SOC 4295mW/3217mW CV 0mW/0mW VDDRQ 2147mW/1076mW SYS5V 4411mW/3893mW
01-01-2000 09:10:04 RAM 14832/30991MB (lfb 2149x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2258,54%@2256,23%@2253,7%@2254,43%@2254,20%@2254,7%@2253,34%@2255] EMC_FREQ 36%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@54.55C Tboard@51C AO@53C GPU@58.5C Tdiode@58.5C PMIC@50C GPU 14260mW/4310mW CPU 4140mW/4089mW SOC 4600mW/3226mW CV 0mW/0mW VDDRQ 2454mW/1086mW SYS5V 4530mW/3897mW
01-01-2000 09:10:05 RAM 14831/30991MB (lfb 2146x4MB) SWAP 0/15495MB (cached 0MB) CPU [11%@2254,56%@2256,29%@2252,17%@2254,11%@2256,17%@2257,52%@2257,6%@2255] EMC_FREQ 34%@2133 GR3D_FREQ 86%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@54.85C Tboard@51C AO@53C GPU@56.5C Tdiode@58.5C PMIC@50C GPU 12891mW/4369mW CPU 4143mW/4089mW SOC 3990mW/3231mW CV 0mW/0mW VDDRQ 1841mW/1091mW SYS5V 4332mW/3900mW
01-01-2000 09:10:06 RAM 14831/30991MB (lfb 2146x4MB) SWAP 0/15495MB (cached 0MB) CPU [26%@2255,59%@2254,27%@2255,12%@2255,32%@2257,3%@2255,19%@2255,10%@2255] EMC_FREQ 34%@2133 GR3D_FREQ 95%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@55C Tboard@51C AO@53C GPU@58.5C Tdiode@58.25C PMIC@50C GPU 14420mW/4437mW CPU 3988mW/4088mW SOC 4448mW/3240mW CV 0mW/0mW VDDRQ 2301mW/1099mW SYS5V 4491mW/3904mW
01-01-2000 09:10:07 RAM 14832/30991MB (lfb 2145x4MB) SWAP 0/15495MB (cached 0MB) CPU [14%@2259,71%@2256,8%@2254,16%@2253,50%@2255,8%@2252,12%@2254,25%@2253] EMC_FREQ 33%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@54.8C Tboard@51C AO@53C GPU@59C Tdiode@58.25C PMIC@50C GPU 14260mW/4503mW CPU 4142mW/4089mW SOC 4295mW/3247mW CV 0mW/0mW VDDRQ 2147mW/1106mW SYS5V 4451mW/3908mW
01-01-2000 09:10:08 RAM 14833/30991MB (lfb 2145x4MB) SWAP 0/15495MB (cached 0MB) CPU [11%@2256,63%@2253,6%@2255,23%@2252,15%@2254,13%@2243,25%@2255,52%@2254] EMC_FREQ 36%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@55.3C Tboard@51C AO@53C GPU@58C Tdiode@58.5C PMIC@50C GPU 14874mW/4572mW CPU 4293mW/4090mW SOC 4446mW/3255mW CV 0mW/0mW VDDRQ 2147mW/1113mW SYS5V 4491mW/3912mW
01-01-2000 09:10:09 RAM 14831/30991MB (lfb 2144x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2253,58%@2254,24%@2254,14%@2252,13%@2255,18%@2254,29%@2248,20%@2254] EMC_FREQ 33%@2133 GR3D_FREQ 73%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@55.5C thermal@54.85C Tboard@51C AO@53C GPU@58.5C Tdiode@58.5C PMIC@50C GPU 13653mW/4632mW CPU 3835mW/4088mW SOC 4142mW/3260mW CV 0mW/0mW VDDRQ 2148mW/1120mW SYS5V 4411mW/3915mW
01-01-2000 09:10:10 RAM 14834/30991MB (lfb 2143x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2252,51%@2254,16%@2255,19%@2254,18%@2255,13%@2255,45%@2258,39%@2255] EMC_FREQ 34%@2133 GR3D_FREQ 94%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56.5C thermal@54.85C Tboard@51C AO@53C GPU@57.5C Tdiode@58.5C PMIC@50C GPU 14113mW/4694mW CPU 4142mW/4089mW SOC 4295mW/3267mW CV 0mW/0mW VDDRQ 2147mW/1126mW SYS5V 4411mW/3919mW
01-01-2000 09:10:11 RAM 14833/30991MB (lfb 2144x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2254,54%@2252,9%@2254,15%@2257,18%@2254,18%@2259,11%@2253,71%@2254] EMC_FREQ 36%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@57C thermal@54.85C Tboard@51C AO@53C GPU@58.5C Tdiode@58.5C PMIC@50C GPU 14260mW/4757mW CPU 4293mW/4090mW SOC 4600mW/3276mW CV 0mW/0mW VDDRQ 2454mW/1135mW SYS5V 4570mW/3923mW
01-01-2000 09:10:12 RAM 14831/30991MB (lfb 2142x4MB) SWAP 0/15495MB (cached 0MB) CPU [56%@2254,17%@2255,30%@2255,41%@2252,6%@2256,23%@2254,12%@2256,20%@2254] EMC_FREQ 34%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@55.5C thermal@55C Tboard@51C AO@53C GPU@56.5C Tdiode@58.5C PMIC@50C GPU 13198mW/4812mW CPU 4143mW/4090mW SOC 4143mW/3282mW CV 0mW/0mW VDDRQ 1841mW/1140mW SYS5V 4332mW/3925mW
01-01-2000 09:10:13 RAM 14834/30991MB (lfb 2142x4MB) SWAP 0/15495MB (cached 0MB) CPU [51%@2258,13%@2252,10%@2254,16%@2252,7%@2244,5%@2256,62%@2256,10%@2255] EMC_FREQ 34%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@55.5C thermal@54.85C Tboard@51C AO@53C GPU@58.5C Tdiode@58.25C PMIC@50C GPU 14266mW/4873mW CPU 3528mW/4087mW SOC 4295mW/3288mW CV 0mW/0mW VDDRQ 2147mW/1146mW SYS5V 4411mW/3929mW
01-01-2000 09:10:14 RAM 14834/30991MB (lfb 2141x4MB) SWAP 0/15495MB (cached 0MB) CPU [14%@2253,52%@2254,9%@2254,6%@2251,27%@2256,29%@2253,20%@2255,37%@2251] EMC_FREQ 33%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@55.15C Tboard@51C AO@53C GPU@57.5C Tdiode@58.5C PMIC@50C GPU 13653mW/4929mW CPU 3835mW/4085mW SOC 4142mW/3294mW CV 0mW/0mW VDDRQ 1995mW/1152mW SYS5V 4332mW/3931mW
01-01-2000 09:10:15 RAM 14832/30991MB (lfb 2141x4MB) SWAP 0/15495MB (cached 0MB) CPU [14%@2260,22%@2257,24%@2254,57%@2255,5%@2256,9%@2256,19%@2255,49%@2248] EMC_FREQ 37%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@55.5C thermal@54.7C Tboard@51C AO@52.5C GPU@58.5C Tdiode@58.5C PMIC@50C GPU 14874mW/4992mW CPU 4140mW/4085mW SOC 4446mW/3301mW CV 0mW/0mW VDDRQ 2300mW/1159mW SYS5V 4530mW/3935mW
01-01-2000 09:10:16 RAM 14831/30991MB (lfb 2140x4MB) SWAP 0/15495MB (cached 0MB) CPU [33%@2255,38%@2255,5%@2255,11%@2260,25%@2254,16%@2254,45%@2252,14%@2254] EMC_FREQ 33%@2133 GR3D_FREQ 62%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@55.5C thermal@54.85C Tboard@51C AO@53C GPU@58C Tdiode@58.5C PMIC@50C GPU 13198mW/5044mW CPU 3836mW/4084mW SOC 4143mW/3306mW CV 0mW/0mW VDDRQ 1995mW/1164mW SYS5V 4371mW/3938mW
01-01-2000 09:10:17 RAM 14834/30991MB (lfb 2140x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2255,42%@2254,14%@2255,16%@2253,23%@2255,26%@2256,11%@2252,52%@2255] EMC_FREQ 35%@2133 GR3D_FREQ 91%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56.5C thermal@55.15C Tboard@51C AO@53C GPU@57.5C Tdiode@58.5C PMIC@50C GPU 14266mW/5102mW CPU 3835mW/4082mW SOC 4295mW/3313mW CV 0mW/0mW VDDRQ 2147mW/1170mW SYS5V 4451mW/3941mW
01-01-2000 09:10:18 RAM 14834/30991MB (lfb 2140x4MB) SWAP 0/15495MB (cached 0MB) CPU [14%@2254,40%@2255,18%@2251,17%@2252,17%@2252,3%@2254,65%@2255,21%@2252] EMC_FREQ 35%@2133 GR3D_FREQ 97%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56.5C thermal@55.3C Tboard@51C AO@53C GPU@58.5C Tdiode@58.5C PMIC@50C GPU 14260mW/5159mW CPU 4140mW/4083mW SOC 4446mW/3320mW CV 0mW/0mW VDDRQ 2301mW/1177mW SYS5V 4530mW/3945mW
01-01-2000 09:10:19 RAM 14833/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2254,66%@2254,15%@2253,10%@2254,49%@2253,10%@2256,23%@2256,9%@2254] EMC_FREQ 34%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@55.5C thermal@55.3C Tboard@51C AO@53C GPU@57C Tdiode@58.5C PMIC@50C GPU 13499mW/5211mW CPU 3988mW/4082mW SOC 4142mW/3325mW CV 0mW/0mW VDDRQ 1995mW/1183mW SYS5V 4371mW/3947mW
01-01-2000 09:10:20 RAM 14835/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [11%@2254,38%@2253,5%@2254,9%@2253,8%@2253,59%@2254,10%@2255,36%@2252] EMC_FREQ 34%@2133 GR3D_FREQ 29%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@55C Tboard@51C AO@53C GPU@57.5C Tdiode@58.25C PMIC@50C GPU 13960mW/5265mW CPU 3681mW/4080mW SOC 4295mW/3331mW CV 0mW/0mW VDDRQ 2148mW/1188mW SYS5V 4451mW/3950mW
01-01-2000 09:10:21 RAM 14834/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [38%@2256,23%@2255,44%@2255,18%@2254,7%@2256,7%@2254,36%@2255,36%@2251] EMC_FREQ 33%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@55C Tboard@51C AO@53C GPU@58.5C Tdiode@58.5C PMIC@50C GPU 13960mW/5319mW CPU 3988mW/4079mW SOC 4142mW/3336mW CV 0mW/0mW VDDRQ 1994mW/1193mW SYS5V 4371mW/3953mW
01-01-2000 09:10:22 RAM 14834/30991MB (lfb 2138x4MB) SWAP 0/15495MB (cached 0MB) CPU [40%@2253,29%@2256,17%@2256,21%@2257,49%@2255,6%@2257,20%@2256,20%@2255] EMC_FREQ 36%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@55.5C thermal@55.3C Tboard@51C AO@53C GPU@58.5C Tdiode@58.5C PMIC@50C GPU 14874mW/5377mW CPU 4140mW/4079mW SOC 4446mW/3342mW CV 0mW/0mW VDDRQ 2300mW/1200mW SYS5V 4530mW/3956mW
01-01-2000 09:10:24 RAM 14833/30991MB (lfb 2137x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2257,60%@2258,8%@2254,18%@2256,18%@2256,52%@2255,8%@2255,8%@2253] EMC_FREQ 33%@2133 GR3D_FREQ 66%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@54.7C Tboard@51C AO@53C GPU@58.5C Tdiode@58.5C PMIC@50C GPU 13806mW/5428mW CPU 3835mW/4078mW SOC 4295mW/3348mW CV 0mW/0mW VDDRQ 2147mW/1206mW SYS5V 4451mW/3959mW
01-01-2000 09:10:25 RAM 14834/30991MB (lfb 2136x4MB) SWAP 0/15495MB (cached 0MB) CPU [15%@2256,31%@2254,34%@2254,19%@2255,37%@2256,34%@2257,24%@2255,6%@2255] EMC_FREQ 34%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@55.5C thermal@55C Tboard@51C AO@53C GPU@57.5C Tdiode@58.5C PMIC@50C GPU 13960mW/5479mW CPU 3988mW/4077mW SOC 4295mW/3354mW CV 0mW/0mW VDDRQ 2148mW/1212mW SYS5V 4411mW/3962mW
01-01-2000 09:10:26 RAM 14834/30991MB (lfb 2135x4MB) SWAP 0/15495MB (cached 0MB) CPU [22%@2257,46%@2260,34%@2256,7%@2255,44%@2255,24%@2254,8%@2255,11%@2253] EMC_FREQ 37%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56.5C thermal@55.2C Tboard@51C AO@53C GPU@59C Tdiode@58.5C PMIC@50C GPU 14260mW/5532mW CPU 4140mW/4078mW SOC 4600mW/3361mW CV 0mW/0mW VDDRQ 2453mW/1219mW SYS5V 4610mW/3966mW
01-01-2000 09:10:27 RAM 14835/30991MB (lfb 2135x4MB) SWAP 0/15495MB (cached 0MB) CPU [11%@2256,23%@2254,49%@2254,5%@2256,25%@2257,18%@2257,51%@2256,13%@2258] EMC_FREQ 33%@2133 GR3D_FREQ 45%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@54.85C Tboard@51C AO@53C GPU@57C Tdiode@58.5C PMIC@50C GPU 12738mW/5575mW CPU 4143mW/4078mW SOC 4143mW/3366mW CV 0mW/0mW VDDRQ 1995mW/1224mW SYS5V 4371mW/3968mW
01-01-2000 09:10:28 RAM 14833/30991MB (lfb 2135x4MB) SWAP 0/15495MB (cached 0MB) CPU [42%@2258,36%@2258,18%@2258,28%@2250,19%@2256,39%@2255,4%@2256,3%@2258] EMC_FREQ 35%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@55.15C Tboard@51C AO@53C GPU@58C Tdiode@58.5C PMIC@50C GPU 14266mW/5626mW CPU 3988mW/4078mW SOC 4448mW/3372mW CV 0mW/0mW VDDRQ 2301mW/1230mW SYS5V 4491mW/3972mW
01-01-2000 09:10:29 RAM 14834/30991MB (lfb 2135x4MB) SWAP 0/15495MB (cached 0MB) CPU [15%@2257,65%@2258,58%@2258,8%@2256,32%@2257,5%@2257,5%@2257,4%@2256] EMC_FREQ 35%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@54.7C Tboard@51C AO@53C GPU@58.5C Tdiode@58.5C PMIC@50C GPU 14414mW/5678mW CPU 4140mW/4078mW SOC 4446mW/3379mW CV 0mW/0mW VDDRQ 2301mW/1236mW SYS5V 4491mW/3975mW
01-01-2000 09:10:30 RAM 14834/30991MB (lfb 2134x4MB) SWAP 0/15495MB (cached 0MB) CPU [12%@2255,47%@2253,51%@2255,20%@2254,29%@2255,12%@2255,10%@2253,15%@2252] EMC_FREQ 34%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@55.5C thermal@54.85C Tboard@51C AO@53C GPU@57.5C Tdiode@58.5C PMIC@50C GPU 13960mW/5726mW CPU 4295mW/4079mW SOC 4142mW/3383mW CV 0mW/0mW VDDRQ 1994mW/1241mW SYS5V 4411mW/3977mW
01-01-2000 09:10:31 RAM 14836/30991MB (lfb 2133x4MB) SWAP 0/15495MB (cached 0MB) CPU [45%@2258,31%@2258,11%@2258,27%@2258,24%@2258,11%@2258,22%@2258,20%@2257] EMC_FREQ 35%@2133 GR3D_FREQ 97%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@54.7C Tboard@51C AO@53C GPU@58C Tdiode@58.5C PMIC@50C GPU 13960mW/5774mW CPU 3988mW/4079mW SOC 4295mW/3388mW CV 0mW/0mW VDDRQ 2147mW/1246mW SYS5V 4451mW/3980mW
01-01-2000 09:10:32 RAM 14835/30991MB (lfb 2133x4MB) SWAP 0/15495MB (cached 0MB) CPU [30%@2255,28%@2254,39%@2254,42%@2253,20%@2254,31%@2255,9%@2252,5%@2256] EMC_FREQ 33%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@55C Tboard@51C AO@53C GPU@58C Tdiode@58.5C PMIC@50C GPU 13806mW/5821mW CPU 4142mW/4079mW SOC 4142mW/3393mW CV 0mW/0mW VDDRQ 1994mW/1250mW SYS5V 4371mW/3982mW
01-01-2000 09:10:33 RAM 14836/30991MB (lfb 2132x4MB) SWAP 0/15495MB (cached 0MB) CPU [26%@2256,55%@2257,74%@2256,6%@2256,22%@2256,9%@2256,6%@2256,6%@2255] EMC_FREQ 37%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@55C Tboard@51C AO@53C GPU@58C Tdiode@58.5C PMIC@50C GPU 14721mW/5872mW CPU 4293mW/4080mW SOC 4446mW/3399mW CV 0mW/0mW VDDRQ 2300mW/1256mW SYS5V 4530mW/3985mW
01-01-2000 09:10:34 RAM 14835/30991MB (lfb 2132x4MB) SWAP 0/15495MB (cached 0MB) CPU [15%@2256,56%@2257,14%@2257,4%@2260,23%@2255,21%@2258,7%@2254,53%@2257] EMC_FREQ 35%@2133 GR3D_FREQ 63%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@55C Tboard@51C AO@53C GPU@57.5C Tdiode@58.5C PMIC@50C GPU 13193mW/5914mW CPU 4295mW/4081mW SOC 4295mW/3404mW CV 0mW/0mW VDDRQ 2148mW/1261mW SYS5V 4411mW/3988mW
01-01-2000 09:10:35 RAM 14836/30991MB (lfb 2131x4MB) SWAP 0/15495MB (cached 0MB) CPU [10%@2255,24%@2245,56%@2257,10%@2185,20%@2193,33%@2254,10%@2255,9%@2187] EMC_FREQ 36%@2133 GR3D_FREQ 67%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@55C Tboard@51C AO@53.5C GPU@59C Tdiode@58.5C PMIC@50C GPU 14260mW/5961mW CPU 3681mW/4079mW SOC 4446mW/3410mW CV 0mW/0mW VDDRQ 2454mW/1268mW SYS5V 4530mW/3991mW
01-01-2000 09:10:36 RAM 14835/30991MB (lfb 2131x4MB) SWAP 0/15495MB (cached 0MB) CPU [14%@2257,68%@2256,51%@2256,16%@2256,14%@2255,12%@2255,3%@2257,4%@2253] EMC_FREQ 37%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56C thermal@54.85C Tboard@51C AO@53C GPU@60C Tdiode@58.75C PMIC@50C GPU 16247mW/6019mW CPU 3526mW/4076mW SOC 4598mW/3417mW CV 0mW/0mW VDDRQ 2606mW/1276mW SYS5V 4610mW/3994mW
01-01-2000 09:10:37 RAM 14836/30991MB (lfb 2130x4MB) SWAP 0/15495MB (cached 0MB) CPU [20%@2254,49%@2255,11%@2254,50%@2252,36%@2256,10%@2250,7%@2256,17%@2258] EMC_FREQ 38%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56.5C thermal@55.3C Tboard@51C AO@53C GPU@58C Tdiode@58.75C PMIC@50C GPU 15334mW/6071mW CPU 3986mW/4076mW SOC 4600mW/3423mW CV 0mW/0mW VDDRQ 2453mW/1282mW SYS5V 4570mW/3998mW
01-01-2000 09:10:38 RAM 14837/30991MB (lfb 2130x4MB) SWAP 0/15495MB (cached 0MB) CPU [20%@2255,35%@2255,27%@2254,41%@2255,11%@2257,5%@2255,6%@2255,40%@2256] EMC_FREQ 36%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52.5C CPU@56.5C thermal@55.15C Tboard@51C AO@53C GPU@59C Tdiode@58.75C PMIC@50C GPU 15027mW/6121mW CPU 3986mW/4075mW SOC 4293mW/3428mW CV 0mW/0mW VDDRQ 2300mW/1288mW SYS5V 4491mW/4000mW
01-01-2000 09:10:39 RAM 14837/30991MB (lfb 2130x4MB) SWAP 0/15495MB (cached 0MB) CPU [19%@2252,42%@2257,66%@2256,13%@2256,23%@2259,9%@2255,7%@2255,9%@2260] EMC_FREQ 39%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56.5C thermal@55C Tboard@51C AO@53C GPU@59C Tdiode@58.75C PMIC@50C GPU 14567mW/6168mW CPU 4140mW/4075mW SOC 4753mW/3435mW CV 0mW/0mW VDDRQ 2606mW/1295mW SYS5V 4610mW/4004mW
01-01-2000 09:10:40 RAM 14835/30991MB (lfb 2129x4MB) SWAP 0/15495MB (cached 0MB) CPU [18%@2253,54%@2255,18%@2254,55%@2254,11%@2253,16%@2254,5%@2254,7%@2252] EMC_FREQ 37%@2133 GR3D_FREQ 99%@[1377] VIC_FREQ 1036 APE 150 AUX@52C CPU@56.5C thermal@55.6C Tboard@51C AO@53C GPU@58C Tdiode@58.75C PMIC@50C GPU 15027mW/6217mW CPU 4140mW/4076mW SOC 4446mW/3441mW CV 0mW/0mW VDDRQ 2300mW/1301mW SYS5V 4491mW/4006mW
